objectid,borough,maintainer,gla_tree_name,tree_name,taxon_name,common_name,age,age_group,height_m,spread_m,canopy_spread_group,diameter_at_breast_height_cm,dbh_group,longitude,latitude,condition,load_date,updated
810854,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,0.06716684,51.54811182,,20180214,20210715
810855,Newham,Newham,Whitebeam,Whitebeam,Sorbus torminalis,Wild service tree,,,,,,,,0.06786833,51.54777302,,20180214,20210715
810856,Newham,Newham,Whitebeam,Whitebeam,Sorbus torminalis,Wild service tree,,,,,,,,0.06790381,51.54763301,,20180214,20210715
810857,Newham,Newham,Whitebeam,Whitebeam,Sorbus torminalis,Wild service tree,,,,,,,,0.06784032,51.547537,,20180214,20210715
810858,Newham,Newham,Whitebeam,Whitebeam,Sorbus torminalis,Wild service tree,,,,,,,,0.0679063,51.54749717,,20180214,20210715
810859,Newham,Newham,Whitebeam,Whitebeam,Sorbus torminalis,Wild service tree,,,,,,,,0.06786042,51.54743953,,20180214,20210715
810860,Newham,Newham,Whitebeam,Whitebeam,Sorbus torminalis,Wild service tree,,,,,,,,0.06791548,51.54741338,,20180214,20210715
810861,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.06720356,51.54713996,,20180214,20210715
810862,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.06718755,51.54720049,,20180214,20210715
810863,Newham,Newham,Ash,Ash,Fraxinus oxycarpa raywood,Ash ,,,,,,,,0.06725832,51.54723432,,20180214,20210715
810864,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.06715592,51.54739349,,20180214,20210715
810865,Newham,Newham,Hawthorn,Hawthorn,Crataegus monogyna,Hawthorn,,,,,,,,0.06720698,51.54746993,,20180214,20210715
810866,Newham,Newham,Ash,Ash,Fraxinus unk species,Ash ,,,,,,,,0.06714325,51.54752771,,20180214,20210715
810867,Newham,Newham,Maple,Maple,Acer platanoides schwedleri,Maple,,,,,,,,0.06718556,51.54757013,,20180214,20210715
810868,Newham,Newham,Maple,Maple,Acer platanoides schwedleri,Maple,,,,,,,,0.06718459,51.54761241,,20180214,20210715
810869,Newham,Newham,Other,Other,Laburnum anagyroides,Golden rain,,,,,,,,0.06717447,51.54767554,,20180214,20210715
810870,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.0671223,51.54760631,,20180214,20210715
810871,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.0671095,51.54767398,,20180214,20210715
810872,Newham,Newham,Maple,Maple,Acer campestre,Maple,,,,,,,,0.06710849,51.54771537,,20180214,20210715
810873,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.06710431,51.54775051,,20180214,20210715
810874,Newham,Newham,Horse chestnut,Horse chestnut,Aesculus hippocastanum,Horse chestnut,,,,,,,,0.06715993,51.54776842,,20180214,20210715
810875,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06715097,51.54782523,,20180214,20210715
810876,Newham,Newham,Lime,Lime,Tilia x europaea,Lime,,,,,,,,0.06710219,51.54779911,,20180214,20210715
810877,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06714048,51.54788027,,20180214,20210715
810878,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.06708513,51.54790013,,20180214,20210715
810879,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.0671342,51.54793254,,20180214,20210715
810880,Newham,Newham,Ash,Ash,Fraxinus oxycarpa raywood,Ash ,,,,,,,,0.06707819,51.54793802,,20180214,20210715
810881,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06706994,51.54797863,,20180214,20210715
810882,Newham,Newham,Hawthorn,Hawthorn,Crataegus monogyna,Hawthorn,,,,,,,,0.06712152,51.54800291,,20180214,20210715
810883,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06706341,51.54802551,,20180214,20210715
810884,Newham,Newham,Ash,Ash,Fraxinus ornus,Ash ,,,,,,,,0.06707373,51.5480622,,20180214,20210715
810885,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.06706963,51.54809914,,20180214,20210715
810886,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.06706529,51.54813069,,20180214,20210715
810887,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.06699742,51.54816067,,20180214,20210715
810888,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06704521,51.54819669,,20180214,20210715
810889,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.0669845,51.54822564,,20180214,20210715
810890,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.06698929,51.54826782,,20180214,20210715
810891,Newham,Newham,Apple,Apple,Malus x purpurea,Flowering crab,,,,,,,,0.06514827,51.54889196,,20180214,20210715
810892,Newham,Newham,Hornbeam,Hornbeam,Carpinus betulus,Hornbeam,,,,,,,,0.06495327,51.5490132,,20180214,20210715
810893,Newham,Newham,Hawthorn,Hawthorn,Crataegus monogyna,Hawthorn,,,,,,,,0.06490915,51.54912189,,20180214,20210715
810894,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.06477669,51.5490316,,20180214,20210715
810895,Newham,Newham,Hawthorn,Hawthorn,Crataegus monogyna,Hawthorn,,,,,,,,0.06483165,51.54913045,,20180214,20210715
810896,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,0.06467536,51.54918266,,20180214,20210715
810897,Newham,Newham,Cherry,Cherry,Prunus kanzan,Cherry,,,,,,,,0.06469507,51.54926774,,20180214,20210715
810898,Newham,Newham,Beech,Beech,Nothofagus obliqua,Roble beech,,,,,,,,0.06447329,51.54933909,,20180214,20210715
810899,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.0601736,51.5472969,,20180214,20210715
810900,Newham,Newham,Lime,Lime,Tilia unk species,Lime,,,,,,,,0.05999172,51.54774073,,20180214,20210715
810901,Newham,Newham,Lime,Lime,Tilia unk species,Lime,,,,,,,,0.06004288,51.54759595,,20180214,20210715
810902,Newham,Newham,Maple,Maple,Acer sacccharinum,Silver maple,,,,,,,,0.0601462,51.54700961,,20180214,20210715
810903,Newham,Newham,Horse chestnut,Horse chestnut,Aesculus hippocastanum,Horse chestnut,,,,,,,,0.06008246,51.54751432,,20180214,20210715
810904,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05850732,51.54712831,,20180214,20210715
810905,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.0585193,51.54707414,,20180214,20210715
810906,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05842207,51.54715678,,20180214,20210715
810907,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.0584172,51.54704895,,20180214,20210715
810908,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05841477,51.54699504,,20180214,20210715
810909,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05830637,51.54714982,,20180214,20210715
810910,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05831794,51.54708667,,20180214,20210715
810911,Newham,Newham,Other,Other,Robinia pseudoacacia,False acacia,,,,,,,,0.05827592,51.54711438,,20180214,20210715
810912,Newham,Newham,Cherry,Cherry,Prunus unk species,Cherry,,,,,,,,0.05780376,51.54751834,,20180214,20210715
810913,Newham,Newham,Cherry,Cherry,Prunus unk species,Cherry,,,,,,,,0.0575271,51.54746025,,20180214,20210715
810914,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.0571292,51.5482316,,20180214,20210715
810915,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.05711276,51.54818693,,20180214,20210715
810916,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.05702629,51.54818845,,20180214,20210715
810917,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.057033,51.54801747,,20180214,20210715
810918,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.05708051,51.54779182,,20180214,20210715
810919,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.05725143,51.54774386,,20180214,20210715
810920,Newham,Newham,Whitebeam,Whitebeam,Sorbus aria,Whitebeam,,,,,,,,0.05713411,51.54770095,,20180214,20210715
810921,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.05723297,51.54765425,,20180214,20210715
810922,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.05740753,51.54768716,,20180214,20210715
810923,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.05734907,51.5476702,,20180214,20210715
810924,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.05738866,51.54758857,,20180214,20210715
810925,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05732655,51.54749074,,20180214,20210715
810926,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.0571877,51.54761008,,20180214,20210715
810927,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.0572277,51.54753744,,20180214,20210715
810928,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.05725855,51.54758186,,20180214,20210715
810929,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.05718406,51.54752921,,20180214,20210715
810930,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.05711402,51.5475754,,20180214,20210715
810931,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05719604,51.54747505,,20180214,20210715
810932,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05717635,51.54735849,,20180214,20210715
810933,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.05721635,51.54728584,,20180214,20210715
810934,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05722589,51.54717776,,20180214,20210715
810935,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.05733673,51.5470769,,20180214,20210715
810936,Newham,Newham,Other,Other,Various,Mixed species,,,,,,,,0.05733024,51.54693313,,20180214,20210715
810937,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.05744229,51.54685922,,20180214,20210715
810938,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia sheerwater s,Mountain ash,,,,,,,,0.00768346,51.51816427,,20180214,20210715
810939,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.0077837,51.51828036,,20180214,20210715
810940,Newham,Newham,Whitebeam,Whitebeam,Sorbus aucuparia,Mountain ash,,,,,,,,0.04900076,51.51796772,,20180214,20210715
810941,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01769151,51.53076303,,20180214,20210715
810942,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01787229,51.53058007,,20180214,20210715
810943,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01801279,51.53046435,,20180214,20210715
810944,Newham,Newham,Other,Other,Ligustrum lucidum,Chinese privet,,,,,,,,0.0492134,51.52244778,,20180214,20210715
810945,Newham,Newham,Cypress,Cypress,Chamae lawsoniana erecta,Cypress,,,,,,,,0.05656791,51.52135593,,20180214,20210715
810946,Newham,Newham,Cypress,Cypress,Chamae lawsoniana erecta,Cypress,,,,,,,,0.05470527,51.5216071,,20180214,20210715
810947,Newham,Newham,Other,Other,Rhus typhina,Sumach,,,,,,,,0.0533924,51.52177487,,20180214,20210715
810948,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.0533235,51.52178148,,20180214,20210715
810949,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.05153236,51.52202055,,20180214,20210715
810950,Newham,Newham,Apple,Apple,Malus unk species,Flowering crab,,,,,,,,0.04608299,51.52258966,,20180214,20210715
810951,Newham,Newham,Other,Other,Unk species,Unknown species,,,,,,,,0.04725506,51.52288125,,20180214,20210715
810952,Newham,Newham,Other,Other,Ilex aquifolium,Holly,,,,,,,,0.04736127,51.52293515,,20180214,20210715
810953,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05781933,51.52139243,,20180214,20210715
810954,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05769321,51.52137666,,20180214,20210715
810955,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.05753966,51.52139194,,20180214,20210715
810956,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.04637462,51.52256748,,20180214,20210715
810957,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.04636341,51.5225425,,20180214,20210715
810958,Newham,Newham,Maple,Maple,Acer negundo,Maple,,,,,,,,0.04868991,51.5227321,,20180214,20210715
810959,Newham,Newham,Cypress,Cypress,X cupresocyparis leylandii,Leyland cypress,,,,,,,,0.0480138,51.52276369,,20180214,20210715
810960,Newham,Newham,Maple,Maple,Acer negundo,Maple,,,,,,,,0.04859741,51.52298371,,20180214,20210715
810961,Newham,Newham,Cypress,Cypress,Cupressus macrocarpa,Cypress,,,,,,,,0.04818819,51.52269859,,20180214,20210715
810962,Newham,Newham,Whitebeam,Whitebeam,Sorbus intermedia,Swedish whitebeam,,,,,,,,0.04863543,51.52289941,,20180214,20210715
810963,Newham,Newham,Whitebeam,Whitebeam,Sorbus intermedia,Swedish whitebeam,,,,,,,,0.04865249,51.52282987,,20180214,20210715
810964,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.04807955,51.52291182,,20180214,20210715
810965,Newham,Newham,Maple,Maple,Acer platanoides,Maple,,,,,,,,0.04801659,51.52295429,,20180214,20210715
810966,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.04816397,51.52312257,,20180214,20210715
810967,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.05094314,51.50235924,,20180214,20210715
810968,Newham,Newham,Whitebeam,Whitebeam,Sorbus x thur fastigiata,Whitebeam,,,,,,,,0.03271312,51.55246919,,20180214,20210715
810969,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01082303,51.54601291,,20180214,20210715
810970,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.01104583,51.54622492,,20180214,20210715
810971,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.01123929,51.54626207,,20180214,20210715
810972,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.02238894,51.51570122,,20180214,20210715
810973,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.02226925,51.51569969,,20180214,20210715
810974,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.02218875,51.51570467,,20180214,20210715
810975,Newham,Newham,Other,Other,Sambucus nigra,Elder,,,,,,,,0.02206697,51.51572116,,20180214,20210715
810976,Newham,Newham,Cherry,Cherry,Prunus avium,Cherry,,,,,,,,0.02210083,51.51563964,,20180214,20210715
810977,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01623234,51.50817692,,20180214,20210715
810978,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.0164373,51.50818419,,20180214,20210715
810979,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01625446,51.50809021,,20180214,20210715
810980,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01639714,51.50805808,,20180214,20210715
810981,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01615429,51.50777989,,20180214,20210715
810982,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01619024,51.50771272,,20180214,20210715
810983,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01620702,51.507636,,20180214,20210715
810984,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01621557,51.5075684,,20180214,20210715
810985,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01622524,51.5074936,,20180214,20210715
810986,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.01358042,51.50859388,,20180214,20210715
810987,Newham,Newham,Cherry,Cherry,Prunus accolade,Cherry,,,,,,,,0.01345851,51.50847637,,20180214,20210715
810988,Newham,Newham,Cherry,Cherry,Prunus accolade,Cherry,,,,,,,,0.01358225,51.50834115,,20180214,20210715
810989,Newham,Newham,Cherry,Cherry,Prunus cerasifera,Cherry,,,,,,,,0.01366714,51.50840355,,20180214,20210715
810990,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.01373401,51.50841679,,20180214,20210715
810991,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.0164235,51.50751267,,20180214,20210715
810992,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01641788,51.50758111,,20180214,20210715
810993,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01643381,51.50764828,,20180214,20210715
810994,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01645843,51.5077162,,20180214,20210715
810995,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01649456,51.50778393,,20180214,20210715
810996,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01657725,51.50786164,,20180214,20210715
810997,Newham,Newham,Plane,Plane,Platanus x hispanica,London plane,,,,,,,,0.01665587,51.50791245,,20180214,20210715
810998,Newham,Newham,Maple,Maple,Acer pseud brilliantissimum,Sycamore,,,,,,,,0.04268109,51.53093483,,20180214,20210715
810999,Newham,Newham,Other,Other,Ilex aquifolium,Holly,,,,,,,,0.04274836,51.53092377,,20180214,20210715
811000,Newham,Newham,Maple,Maple,Acer pseudoplatanus,Sycamore,,,,,,,,0.04284412,51.53093739,,20180214,20210715
811001,Newham,Newham,Maple,Maple,Acer pseudoplatanusleopoldii,Sycamore,,,,,,,,0.04281627,51.53092708,,20180214,20210715
811002,Newham,Newham,Maple,Maple,Acer sacccharinum,Silver maple,,,,,,,,0.03083613,51.5358131,,20180214,20210715
811003,Newham,Newham,Cypress,Cypress,Chamaecyparis lawsoniana,Cypress,,,,,,,,0.0301625,51.53665029,,20180214,20210715
811004,Newham,Newham,Elm,Elm,Ulmus glabra dodoens,Wych elm,,,,,,,,0.02438852,51.50166778,,20180214,20210715
811005,Newham,Newham,Pine,Pine,Pinus sylvestris,Scots pine,,,,,,,,0.02461513,51.50161171,,20180214,20210715
811006,Newham,Newham,Birch,Birch,Betula utilis,Birch,,,,,,,,0.02461415,51.50175201,,20180214,20210715
811007,Newham,Newham,Elm,Elm,Ulmus glabra lobelii,Wych elm,,,,,,,,0.02470464,51.5018107,,20180214,20210715
811008,Newham,Newham,Other,Other,Thuja occidentalis sunkist,Western red cedar,,,,,,,,0.02459245,51.50145743,,20180214,20210715
811009,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02458869,51.50124256,,20180214,20210715
811010,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02461332,51.50124574,,20180214,20210715
811011,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02460533,51.50122789,,20180214,20210715
811012,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02464056,51.50124257,,20180214,20210715
811013,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02463356,51.50121481,,20180214,20210715
811014,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0246518,51.5012037,,20180214,20210715
811015,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02466704,51.50122233,,20180214,20210715
811016,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02468327,51.50123104,,20180214,20210715
811017,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02470735,51.50122163,,20180214,20210715
811018,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02473067,51.50122752,,20180214,20210715
811019,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02472567,51.50121232,,20180214,20210715
811020,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02470608,51.50119288,,20180214,20210715
811021,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0247114,51.50118289,,20180214,20210715
811022,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0246962,51.50116517,,20180214,20210715
811023,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02468961,51.5011464,,20180214,20210715
811024,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02465381,51.50115151,,20180214,20210715
811025,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02468297,51.50112673,,20180214,20210715
811026,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0246667,51.50111712,,20180214,20210715
811027,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02464542,51.50112468,,20180214,20210715
811028,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02465054,51.5011102,,20180214,20210715
811029,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02467006,51.50109548,,20180214,20210715
811030,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02463683,51.50109335,,20180214,20210715
811031,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02465747,51.50107141,,20180214,20210715
811032,Newham,Newham,Maple,Maple,Acer palmatum bloodgood,Maple,,,,,,,,0.02439209,51.50100046,,20180214,20210715
811033,Newham,Newham,Maple,Maple,Acer palmatum osakazuki,Maple,,,,,,,,0.02442815,51.50106638,,20180214,20210715
811034,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02456598,51.50095789,,20180214,20210715
811035,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02459286,51.50094663,,20180214,20210715
811036,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02456995,51.50091735,,20180214,20210715
811037,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02453984,51.50092057,,20180214,20210715
811038,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0245318,51.50090182,,20180214,20210715
811039,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02455524,51.50087804,,20180214,20210715
811040,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02452029,51.50086965,,20180214,20210715
811041,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02454541,51.50085123,,20180214,20210715
811042,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02451941,51.50084988,,20180214,20210715
811043,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02448874,51.50084052,,20180214,20210715
811044,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02449098,51.50082609,,20180214,20210715
811045,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02452958,51.50081913,,20180214,20210715
811046,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02450903,51.50077812,,20180214,20210715
811047,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02449784,51.50075313,,20180214,20210715
811048,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02448448,51.50074437,,20180214,20210715
811049,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02444209,51.50073071,,20180214,20210715
811050,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02445877,51.50071693,,20180214,20210715
811051,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02440794,51.50070792,,20180214,20210715
811052,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0244501,51.50068381,,20180214,20210715
811053,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0244423,51.50067046,,20180214,20210715
811054,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02443531,51.5006427,,20180214,20210715
811055,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.0244074,51.50063059,,20180214,20210715
811056,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02438392,51.50062111,,20180214,20210715
811057,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02442784,51.50060416,,20180214,20210715
811058,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02440197,51.50057313,,20180214,20210715
811059,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02438758,51.50054101,,20180214,20210715
811060,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02438038,51.50050876,,20180214,20210715
811061,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02437229,51.50058623,,20180214,20210715
811062,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02434662,51.5005597,,20180214,20210715
811063,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02434302,51.50054357,,20180214,20210715
811064,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02430567,51.50054602,,20180214,20210715
811065,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02429307,51.50055433,,20180214,20210715
811066,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02425564,51.50055497,,20180214,20210715
811067,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02429399,51.500575,,20180214,20210715
811068,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02424855,51.50059017,,20180214,20210715
811069,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02428922,51.50059756,,20180214,20210715
811070,Newham,Newham,Birch,Birch,Betula pendula,Birch,,,,,,,,0.02425083,51.50060901,,20180214,20210715
811071,Newham,Newham,Other,Other,Cryptomeria japonica elegans,Japanese cedar,,,,,,,,0.02417549,51.50059952,,20180214,20210715
811072,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.02424179,51.50020989,,20180214,20210715
811073,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.02417739,51.50005723,,20180214,20210715
811074,Newham,Newham,Whitebeam,Whitebeam,Sorbus x thuringiaca,Whitebeam,,,,,,,,0.0240409,51.50006588,,20180214,20210715
811075,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.02412634,51.4999457,,20180214,20210715
811076,Newham,Newham,Ash,Ash,Fraxinus excelsior,Ash ,,,,,,,,0.02397961,51.49995093,,20180214,20210715
811077,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.02408192,51.49988622,,20180214,20210715
811078,Newham,Newham,Alder,Alder,Alnus cordata,Italian alder,,,,,,,,0.02400195,51.49983724,,20180214,20210715
